cloud,min_cloud_hei,rain,temp,visiblity,wind_dire,wind_spd,class
2,200,0,25.1,1000,1,5,0
2,200,0,25.3,1000,35,6,0
2,200,0,25.3,1000,35,6,0
2,200,0,25.3,1000,35,6,0
2,200,0,25.3,1000,35,6,0
2,200,0,25.3,1000,35,6,0
2,200,0,25.1,1000,34,5,0
2,200,0,25.1,1000,34,5,0
0,0,0,25,1000,35,5,0
0,0,0,25,1000,35,5,0
0,0,0,25,1000,35,5,0
0,0,0,25,1000,35,5,0
0,0,0,25,1000,35,5,0
2,200,0,25.3,1000,34,5,0
2,200,0,25.3,1000,34,5,0
2,200,0,25.3,1000,34,5,0
4,200,0,24.7,1000,35,4,0
4,200,0,24.7,1000,35,4,0
4,200,0,23.6,1000,35,3,0
4,200,0,23.6,1000,35,3,0
4,200,0,23.6,1000,35,3,0
6,30,0,22.9,1000,6,1,0
6,30,0,22.9,1000,6,1,0
6,30,0,22.9,1000,6,1,0
6,30,0,22.9,1000,6,1,0
6,30,0,22.9,1000,6,1,0
6,30,0,23.1,1000,11,2,0
6,30,0,23.1,1000,11,2,0
6,30,0,23.1,1000,11,2,0
6,30,0,23.1,1000,11,2,0
6,30,0,23.1,1000,11,2,0
6,30,0,22.8,1000,14,4,0
6,30,0,22.8,1000,14,4,0
6,30,0,22.8,1000,14,4,0
8,30,0,18.5,1000,17,4,0
7,50,0,21.3,1000,36,1,0
7,50,0,21.3,1000,36,1,0
7,50,0,23.2,1000,35,4,0
7,50,0,23.2,1000,35,4,0
7,50,0,23.2,1000,35,4,0
7,50,0,23.2,1000,35,4,0
7,30,0,23.4,1000,33,2,0
7,30,0,23.4,1000,33,2,0
4,30,0,26.1,1000,2,3,0
4,30,0,26.1,1000,2,3,0
4,30,0,26.1,1000,2,3,0
4,30,0,27.2,1000,1,6,0
4,30,0,27.2,1000,1,6,0
4,30,0,27.2,1000,1,6,0
4,30,0,27.2,1000,1,6,0
1,30,0,27.3,1000,2,5,0
1,30,0,27.3,1000,2,5,0
1,30,0,27.3,1000,2,5,0
1,30,0,27.3,1000,2,5,0
3,40,0,27.5,1000,2,7,0
3,40,0,27.5,1000,2,7,0
5,30,0,27.1,1000,3,5,0
5,30,0,27.1,1000,3,5,0
5,30,0,27.1,1000,3,5,0
5,30,0,27.1,1000,3,5,0
5,30,0,27.1,1000,3,5,0
7,30,0,26.5,1000,3,4,0
7,30,0,26.5,1000,3,4,0
7,30,0,26.5,1000,3,4,0
7,30,0,26.4,1000,2,4,0
7,30,0,26.4,1000,2,4,0
7,30,0,24.7,1000,1,3,0
7,30,0,24.7,1000,1,3,0
7,30,0,24.7,1000,1,3,0
7,40,0,23.9,1000,1,2,0
7,40,0,23.9,1000,1,2,0
7,40,0,23.9,1000,1,2,0
7,40,0,23.1,1000,22,1,0
7,40,0,23.1,1000,22,1,0
7,40,0,23.1,1000,22,1,0
7,40,0,23.3,1000,23,2,0
7,40,0,23.3,1000,23,2,0
8,30,0,22.1,1000,18,5,0
8,30,0,24.7,1000,16,3,0
8,30,0,24.7,1000,16,3,0
8,30,0,26.9,1000,13,3,0
8,30,0,26.9,1000,13,3,0
8,30,0,26.9,1000,13,3,0
8,30,0,26.9,1000,13,3,0
8,30,0,27,1000,2,3,0
8,30,0,27.6,1000,1,3,0
8,30,0,27.6,1000,1,3,0
8,30,0,27.6,1000,1,3,0
8,30,0,27.6,1000,1,3,0
8,30,0,26.8,1000,35,5,0
8,30,0,26.8,1000,35,5,0
8,30,0,26.8,1000,35,5,0
8,30,0,26.8,1000,35,5,0
8,30,0,26.9,1000,32,4,0
8,30,0,26.9,1000,32,4,0
8,30,0,26.9,1000,32,4,0
8,30,0,26.9,1000,32,4,0
8,30,0,26.9,1000,32,4,0
8,20,1,27.2,1000,31,4,0
8,20,1,27.2,1000,31,4,0
8,25,0,27.3,1000,29,5,0
8,25,0,27.3,1000,29,5,0
8,25,0,27.3,1000,29,5,0
8,25,0,27.3,1000,29,5,0
8,10,0,26.7,1000,27,5,0
8,10,0,26.7,1000,27,5,0
8,10,0,26.7,1000,27,5,0
8,10,0,26.2,1000,31,8,0
8,10,0,26.2,1000,31,8,0
8,10,0,26.9,1000,33,13,0
8,10,0,26.9,1000,33,13,0
8,10,0,26.9,1000,33,13,0
8,10,0,26.9,1000,33,13,0
8,15,0,25.1,1000,33,11,0
8,15,0,25.1,1000,33,11,0
8,15,0,25.1,1000,33,11,0
8,40,0,24.5,1000,35,5,0
8,40,0,24.5,1000,35,5,0
8,40,0,24.5,1000,35,5,0
8,40,0,24.9,1000,35,3,0
8,40,0,24.9,1000,35,3,0
8,40,0,24.9,1000,35,3,0
4,35,0,21.2,1000,2,9,0
4,35,0,24.2,1000,2,10,0
4,35,0,24.2,1000,2,10,0
4,35,0,24.2,1000,2,10,0
4,25,0,25.4,1000,1,9,0
4,25,0,25.4,1000,1,9,0
4,25,0,25.4,1000,1,9,0
4,25,0,25.4,1000,1,9,0
4,25,0,25.4,1000,1,9,0
4,25,0,25.4,1000,1,9,0
4,25,0,26.8,1000,2,10,0
4,25,0,26.8,1000,2,10,0
4,25,0,26.8,1000,2,10,0
4,25,0,26.8,1000,2,10,0
2,25,0,26.4,1000,1,8,0
2,25,0,26.4,1000,1,8,0
2,25,0,26.4,1000,1,8,0
2,25,0,26.4,1000,1,8,0
2,25,0,26.4,1000,1,8,0
1,25,0,26.5,1000,3,9,0
1,25,0,26.5,1000,3,9,0
1,25,0,26.5,1000,3,9,0
1,25,0,26.5,1000,3,9,0
1,25,0,26.5,1000,3,9,0
1,25,0,26.5,1000,3,9,0
0,0,0,27.5,1000,1,9,0
0,0,0,27.5,1000,1,9,0
0,0,0,27.5,1000,1,9,0
0,0,0,27.5,1000,1,9,0
0,0,0,27.5,1000,1,9,0
0,0,0,26.9,1000,36,8,0
0,0,0,26.9,1000,36,8,0
2,40,0,26.7,1000,36,6,0
2,40,0,26.7,1000,36,6,0
2,40,0,26.7,1000,36,6,0
2,40,0,26.7,1000,36,6,0
4,40,0,26.4,1000,35,7,0
4,40,0,26.4,1000,35,7,0
4,40,0,26.3,1000,35,8,0
4,40,0,25.3,1000,36,7,0
4,40,0,25.3,1000,36,7,0
4,40,0,25.3,1000,36,7,0
4,40,0,24.9,1000,36,10,0
4,40,0,24.9,1000,36,10,0
4,40,0,24.9,1000,36,10,0
4,40,0,24.1,1000,36,11,0
4,40,0,24.1,1000,36,11,0
4,40,0,24.1,1000,36,11,0
5,40,0,24.2,1000,1,9,0
5,40,0,24.2,1000,1,9,0
2,30,0,22.9,1000,3,8,0
2,30,0,24,1000,2,8,0
2,30,0,24,1000,2,8,0
3,30,0,25.4,1000,3,9,0
3,30,0,25.4,1000,3,9,0
3,30,0,25.4,1000,3,9,0
3,30,0,25.4,1000,3,9,0
0,0,0,25.2,1000,4,8,0
0,0,0,25.7,1000,6,6,0
0,0,0,25.7,1000,6,6,0
0,0,0,25.7,1000,6,6,0
0,0,0,25.8,1000,5,7,0
0,0,0,25.8,1000,5,7,0
0,0,0,25.8,1000,5,7,0
0,0,0,25.8,1000,5,7,0
0,0,0,26,1000,4,7,0
0,0,0,26,1000,4,7,0
0,0,0,26,1000,4,7,0
0,0,0,26,1000,4,7,0
0,0,0,26.2,1000,3,5,0
0,0,0,26.2,1000,3,5,0
0,0,0,26.1,1000,4,7,0
0,0,0,26.1,1000,4,7,0
0,0,0,26.1,1000,4,7,0
0,0,0,26.1,1000,4,7,0
0,0,0,25.4,1000,6,6,0
0,0,0,25.4,1000,6,6,0
0,0,0,26.3,1000,5,4,0
4,150,0,25.5,1000,11,4,0
4,150,0,25.5,1000,11,4,0
4,150,0,25.5,1000,11,4,0
3,160,0,24.8,1000,17,7,0
3,160,0,24.8,1000,17,7,0
3,160,0,24.8,1000,17,7,0
5,40,0,24.7,1000,35,5,0
5,40,0,24.7,1000,35,5,0
5,40,0,24.7,1000,35,5,0
5,30,0,23.8,1000,2,8,0
5,30,0,23.8,1000,2,8,0
7,25,0,20.2,1000,10,7,0
6,30,0,22.7,1000,10,9,0
4,30,0,24.4,1000,9,17,0
4,30,0,24.4,1000,9,17,0
4,30,0,24.4,1000,9,17,0
4,30,0,24.4,1000,9,17,0
3,35,0,24.2,1000,8,19,0
3,35,0,24.2,1000,8,19,0
2,40,0,24.8,1000,7,19,0
2,40,0,24.8,1000,7,19,0
2,40,0,24.8,1000,7,19,0
4,40,0,24.9,1000,7,19,0
4,40,0,24.9,1000,7,19,0
4,40,0,24.9,1000,7,19,0
4,40,0,25.2,1000,7,17,0
4,40,0,25.2,1000,7,17,0
4,40,0,25.2,1000,7,17,0
4,40,0,25.2,1000,7,17,0
3,40,0,25.4,1000,7,18,0
3,40,0,25.4,1000,7,18,0
3,40,0,25.4,1000,7,19,0
3,40,0,25.4,1000,7,19,0
3,40,0,25.4,1000,7,19,0
3,40,0,25.4,1000,7,19,0
2,30,0,25.3,1000,8,18,0
2,30,0,25.3,1000,8,18,0
1,30,0,24.7,1000,8,17,0
2,40,0,24.4,1000,7,13,0
2,40,0,24.4,1000,7,13,0
2,40,0,24.4,1000,7,13,0
3,40,0,23.8,1000,8,14,0
3,40,0,23.8,1000,8,14,0
3,40,0,23.8,1000,8,14,0
3,40,0,23.4,1000,11,9,0
3,40,0,23.4,1000,11,9,0
3,40,0,23.4,1000,11,9,0
4,30,0,23.2,1000,10,9,0
4,30,0,23.2,1000,10,9,0
6,35,0,22.7,1000,8,22,0
6,35,0,24,1000,7,23,0
6,35,0,24,1000,7,23,0
5,40,0,24.9,1000,7,24,0
5,40,0,24.9,1000,7,24,0
5,40,0,24.9,1000,7,24,0
5,40,0,24.9,1000,7,24,0
6,40,0,25.4,1000,7,20,0
6,40,0,25.4,1000,7,20,0
4,30,0,25.9,1000,7,24,0
4,30,0,25.9,1000,7,24,0
4,30,0,25.9,1000,7,24,0
6,30,0,26.2,1000,8,25,0
6,30,0,26.2,1000,8,25,0
6,30,0,26.2,1000,8,25,0
6,30,0,26.2,1000,8,25,0
6,35,0,25.2,1000,8,26,0
6,35,0,25.2,1000,8,26,0
6,35,0,25.2,1000,8,26,0
6,35,0,25.2,1000,8,26,0
4,35,0,26.5,1000,8,29,0
4,35,0,26.5,1000,8,29,0
7,35,0,26.2,1000,8,25,0
7,35,0,26.2,1000,8,25,0
7,35,0,26.2,1000,8,25,0
7,35,0,26.2,1000,8,25,0
4,40,0,24.7,1000,8,23,0
4,40,0,24.7,1000,8,23,0
3,40,0,24.4,1000,8,24,0
1,30,0,24.4,1000,9,19,0
1,30,0,24.4,1000,9,19,0
1,30,0,24.4,1000,9,19,0
1,30,0,24.6,1000,9,16,0
1,30,0,24.6,1000,9,16,0
1,30,0,24.6,1000,9,16,0
1,30,0,24.5,1000,8,19,0
1,30,0,24.5,1000,8,19,0
1,30,0,24.5,1000,8,19,0
1,30,0,24.6,1000,9,17,0
1,30,0,24.6,1000,9,17,0
6,35,0,23.7,1000,9,21,0
6,35,0,23.4,1000,9,16,0
6,35,0,23.4,1000,9,16,0
6,35,0,23.5,1000,7,21,0
6,35,0,23.5,1000,7,21,0
6,35,0,23.5,1000,7,21,0
6,35,0,23.5,1000,7,21,0
6,35,0,23.7,1000,7,20,0
6,35,0,23.7,1000,7,20,0
6,35,0,24.1,1000,6,15,0
6,35,0,24.1,1000,6,15,0
6,35,0,24.1,1000,6,15,0
6,35,0,23.8,1000,6,14,0
6,35,0,23.8,1000,6,14,0
6,35,0,23.8,1000,6,14,0
6,35,0,23.8,1000,6,14,0
6,35,0,23.8,1000,6,14,0
6,35,0,23.8,1000,7,17,0
6,35,0,23.8,1000,7,17,0
6,35,0,23.8,1000,7,17,0
6,35,0,23.8,1000,7,17,0
6,35,0,23.8,1000,7,17,0
6,35,0,23.8,1000,7,17,0
6,35,0,23.8,1000,7,17,0
7,35,0,24.1,1000,6,14,0
7,35,0,24.1,1000,6,14,0
7,35,0,24.1,1000,6,14,0
7,35,0,24.1,1000,6,14,0
6,40,0,24.4,1000,8,18,0
6,40,0,24.4,1000,8,18,0
6,40,0,24.4,1000,8,18,0
6,40,0,24.4,1000,8,18,0
6,40,0,24.4,1000,8,18,0
7,40,0,24,1000,7,15,0
7,40,0,24,1000,7,15,0
7,40,0,24,1000,7,15,0
7,40,0,24,1000,7,15,0
7,40,0,24,1000,7,15,0
7,40,0,24,1000,7,15,0
7,40,0,24,1000,6,11,0
7,40,0,24.1,1000,2,9,0
7,40,0,24.1,1000,2,9,0
7,40,0,24.1,1000,2,9,0
6,50,0,23.7,1000,3,10,0
6,50,0,23.7,1000,3,10,0
6,50,0,23.7,1000,3,10,0
6,40,0,24.1,1000,3,9,0
6,40,0,24.1,1000,3,9,0
6,40,0,24.1,1000,3,9,0
7,40,0,24.3,1000,3,9,0
7,40,0,24.3,1000,3,9,0
6,50,0,21.9,1000,13,6,0
6,40,0,25.8,1000,12,6,0
6,40,0,25.8,1000,12,6,0
6,40,0,25.8,1000,12,6,0
6,40,0,25.8,1000,12,6,0
7,40,0,25.7,1000,11,9,0
7,40,0,25.7,1000,11,9,0
7,40,0,26.9,1000,10,8,0
7,40,0,26.9,1000,10,8,0
7,40,0,26.9,1000,10,8,0
6,40,0,26.6,1000,6,8,0
6,40,0,26.6,1000,6,8,0
6,40,0,26.6,1000,6,8,0
6,40,0,26.6,1000,6,8,0
6,40,0,27.2,1000,6,8,0
6,40,0,27.2,1000,6,8,0
6,40,0,27.2,1000,6,8,0
6,40,0,27.2,1000,6,8,0
6,40,0,28.2,1000,5,7,0
6,40,0,28.2,1000,5,7,0
4,50,0,27.7,1000,6,8,0
4,50,0,27.7,1000,6,8,0
4,50,0,27.7,1000,6,8,0
4,50,0,27.7,1000,6,8,0
2,50,0,28.2,1000,6,7,0
2,50,0,28.2,1000,6,7,0
2,50,0,27.1,1000,6,9,0
2,50,0,25.8,1000,6,7,0
2,50,0,25.8,1000,6,7,0
2,50,0,25.8,1000,6,7,0
4,40,0,25.6,1000,12,4,0
4,40,0,25.6,1000,12,4,0
4,40,0,25.6,1000,12,4,0
4,40,0,25.9,1000,11,5,0
4,40,0,25.9,1000,11,5,0
4,40,0,25.9,1000,11,5,0
3,50,0,25.8,1000,12,6,0
3,50,0,25.8,1000,12,6,0
7,50,0,20.6,1000,10,8,0
7,50,0,20.4,1000,11,9,0
7,50,0,20.4,1000,11,9,0
7,50,0,20.5,1000,10,8,0
7,50,0,20.5,1000,10,8,0
7,50,0,20.5,1000,10,8,0
7,50,0,20.5,1000,10,12,0
7,50,0,20.5,1000,10,12,0
5,40,0,20.7,1000,9,12,0
5,40,0,20.7,1000,9,12,0
5,40,0,20.7,1000,9,12,0
2,30,0,20.6,1000,6,14,0
2,30,0,20.6,1000,6,14,0
2,30,0,20.6,1000,6,14,0
2,30,0,20.6,1000,6,14,0
2,30,0,20.6,1000,6,14,0
2,30,0,20.6,1000,6,14,0
2,30,0,20.6,1000,6,14,0
2,30,0,20.6,1000,6,14,0
6,50,0,21,1000,7,14,0
6,50,0,21,1000,7,14,0
6,50,0,21.1,1000,7,13,0
6,50,0,21.1,1000,7,13,0
6,50,0,21.1,1000,7,13,0
6,50,0,21.1,1000,7,13,0
4,50,0,20.5,1000,7,11,0
4,50,0,20.5,1000,7,11,0
4,50,0,20.5,1000,7,11,0
6,50,0,20.4,1000,10,8,0
3,50,0,20.3,1000,12,7,0
3,50,0,20.3,1000,12,7,0
3,50,0,20.3,1000,12,7,0
3,50,0,20.5,1000,10,5,0
3,50,0,20.5,1000,10,5,0
3,50,0,20.5,1000,10,5,0
4,50,0,20.8,1000,8,3,0
4,50,0,20.8,1000,8,3,0
4,50,0,20.8,1000,8,3,0
2,50,0,20.9,1000,12,5,0
2,50,0,20.9,1000,12,5,0
6,25,0,22.6,1000,33,8,0
5,25,0,22.4,1000,33,8,0
5,25,0,22.4,1000,33,8,0
5,30,0,22.6,1000,33,6,0
5,30,0,22.6,1000,33,6,0
5,30,0,22.6,1000,33,6,0
5,30,0,22.6,1000,33,6,0
3,30,0,22.3,1000,1,4,0
3,30,0,22.3,1000,1,4,0
3,25,0,22.2,1000,32,5,0
3,25,0,22.2,1000,32,5,0
3,25,0,22.2,1000,32,5,0
2,25,0,22.4,1000,32,8,0
2,25,0,22.4,1000,32,8,0
2,25,0,22.4,1000,32,8,0
2,25,0,22.4,1000,32,8,0
3,25,0,22.2,1000,31,6,0
3,25,0,22.2,1000,31,6,0
3,25,0,22.2,1000,31,6,0
3,25,0,22.2,1000,31,6,0
3,25,0,22,1000,33,7,0
3,25,0,22,1000,33,7,0
2,25,0,22,1000,32,7,0
2,25,0,22,1000,32,7,0
2,25,0,22,1000,32,7,0
2,25,0,22,1000,32,7,0
2,25,0,22.1,1000,32,8,0
2,25,0,22.1,1000,32,8,0
1,25,0,22.1,1000,33,6,0
0,0,0,21.7,1000,32,5,0
0,0,0,21.7,1000,32,5,0
0,0,0,21.7,1000,32,5,0
0,0,0,21.4,1000,33,5,0
0,0,0,21.4,1000,33,5,0
0,0,0,21.4,1000,33,5,0
1,25,0,21.5,1000,34,7,0
1,25,0,21.5,1000,34,7,0
1,25,0,21.5,1000,34,7,0
4,25,0,21.4,1000,34,8,0
4,25,0,21.4,1000,34,8,0
4,200,0,21.5,1000,5,7,0
4,200,0,21.5,1000,5,7,0
4,30,0,21.8,1000,1,7,0
4,30,0,21.8,1000,1,7,0
4,30,0,21.8,1000,1,7,0
4,30,0,21.8,1000,1,7,0
4,150,0,21.8,1000,4,6,0
4,150,0,21.8,1000,4,6,0
5,30,0,21.6,1000,1,7,0
5,30,0,21.6,1000,1,7,0
5,30,0,22,1000,3,6,0
5,30,0,22,1000,3,6,0
5,30,0,22,1000,3,6,0
5,30,0,22,1000,3,6,0
1,30,0,22,1000,35,6,0
1,30,0,22,1000,35,6,0
1,30,0,22,1000,35,6,0
1,30,0,22,1000,35,6,0
0,0,0,22.5,1000,35,7,0
0,0,0,22.5,1000,35,7,0
5,120,0,23.1,1000,34,7,0
5,120,0,23.1,1000,34,7,0
5,120,0,23.1,1000,34,7,0
5,120,0,23.1,1000,34,7,0
2,35,0,23.4,1000,36,7,0
2,35,0,23.4,1000,36,7,0
2,35,0,23.4,1000,36,7,0
2,35,0,23.4,1000,36,7,0
3,30,0,23.4,1000,1,7,0
3,30,0,23.4,1000,1,7,0
4,30,0,22.9,1000,1,5,0
4,30,0,22.9,1000,1,5,0
4,30,0,22.9,1000,1,5,0
4,30,0,22.9,1000,1,5,0
4,30,0,22.9,1000,1,5,0
0,0,0,22.6,1000,2,7,0
0,0,0,22.6,1000,2,7,0
0,0,0,22.6,1000,2,7,0
0,0,0,22.6,1000,2,7,0
0,0,0,22.6,1000,2,7,0
0,0,0,22.6,1000,2,7,0
3,200,0,22.7,1000,2,7,0
3,200,0,22.7,1000,2,7,0
3,200,0,22.7,1000,2,7,0
3,200,0,22.7,1000,2,7,0
3,200,0,22.7,1000,2,7,0
3,200,0,22.7,1000,3,6,0
3,200,0,22.7,1000,3,6,0
2,200,0,22.9,1000,9,7,0
2,200,0,22.9,1000,9,7,0
3,200,0,23.6,1000,8,12,0
3,200,0,23.6,1000,8,12,0
3,200,0,23.6,1000,8,12,0
3,200,0,23.6,1000,8,12,0
1,200,0,24.1,1000,6,10,0
1,200,0,24.1,1000,6,10,0
0,0,0,24.8,1000,5,11,0
0,0,0,24.8,1000,5,11,0
0,0,0,24.8,1000,5,11,0
0,0,0,25.6,1000,7,11,0
0,0,0,25.6,1000,7,11,0
0,0,0,25.6,1000,7,11,0
0,0,0,25.6,1000,7,11,0
0,0,0,25.7,1000,5,11,0
0,0,0,25.7,1000,5,11,0
0,0,0,25.7,1000,5,11,0
0,0,0,25.7,1000,5,11,0
2,200,0,25,1000,5,9,0
2,200,0,25,1000,5,9,0
0,0,0,25,1000,4,8,0
0,0,0,25,1000,4,8,0
0,0,0,25,1000,4,8,0
0,0,0,25,1000,4,8,0
0,0,0,24.3,1000,7,9,0
0,0,0,24.3,1000,7,9,0
0,0,0,23.9,1000,7,5,0
2,35,0,23.1,1000,5,2,0
2,35,0,23.1,1000,5,2,0
2,35,0,23.1,1000,5,2,0
2,35,0,22.7,1000,3,7,0
2,35,0,22.7,1000,3,7,0
2,35,0,22.7,1000,3,7,0
3,35,0,23.7,1000,2,11,0
3,35,0,23.7,1000,2,11,0
3,35,0,23.7,1000,2,11,0
2,35,0,24.1,1000,2,11,0
2,35,0,24.1,1000,2,11,0
4,180,0,20.7,1000,2,4,0
3,150,0,22.6,1000,36,7,0
3,150,0,22.6,1000,36,7,0
4,150,0,23.2,1000,3,5,0
4,150,0,23.2,1000,3,5,0
4,150,0,23.2,1000,3,5,0
4,150,0,23.2,1000,3,5,0
3,150,0,23.5,1000,5,5,0
3,150,0,23.5,1000,5,5,0
3,140,0,24.2,1000,2,5,0
3,140,0,24.2,1000,2,5,0
3,140,0,24.2,1000,2,5,0
1,140,0,24.4,1000,1,7,0
1,140,0,24.4,1000,1,7,0
1,140,0,24.4,1000,1,7,0
1,140,0,24.4,1000,1,7,0
1,150,0,24.3,1000,2,4,0
1,150,0,24.3,1000,2,4,0
1,150,0,24.3,1000,2,4,0
1,150,0,24.3,1000,2,4,0
3,150,0,24.2,1000,3,5,0
3,150,0,24.2,1000,3,5,0
6,150,0,23.9,1000,2,7,0
6,150,0,23.9,1000,2,7,0
6,150,0,23.9,1000,2,7,0
6,150,0,23.9,1000,2,7,0
6,130,0,23.5,1000,6,5,0
6,130,0,23.5,1000,6,5,0
6,120,0,23.1,1000,3,3,0
7,120,0,23.2,1000,5,2,0
7,120,0,23.2,1000,5,2,0
7,120,0,23.2,1000,5,2,0
7,120,0,22.6,1000,7,3,0
7,120,0,22.6,1000,7,3,0
7,120,0,22.6,1000,7,3,0
7,120,0,23,1000,20,3,0
7,120,0,23,1000,20,3,0
7,120,0,23,1000,20,3,0
7,30,0,23,1000,18,4,0
7,30,0,23,1000,18,4,0
6,30,0,16.5,1000,13,4,0
6,30,0,16.5,1000,13,4,0
6,30,0,16.2,1000,14,6,0
6,30,0,16.2,1000,14,6,0
6,30,0,16.2,1000,14,6,0
7,30,0,14.8,1000,11,7,0
7,30,0,14.8,1000,11,7,0
7,30,0,14.8,1000,11,7,0
7,30,0,14.8,1000,11,7,0
7,30,0,14.8,1000,11,7,0
7,30,0,14.8,1000,11,7,0
7,30,0,16.7,1000,7,9,0
7,30,0,16.7,1000,7,9,0
7,30,0,16.7,1000,7,9,0
7,30,0,16.7,1000,7,9,0
8,30,0,17.9,1000,6,8,0
8,30,0,17.9,1000,6,8,0
8,30,0,17.9,1000,6,8,0
8,30,0,18.5,1000,4,9,0
8,30,0,18.5,1000,4,9,0
8,30,0,18.5,1000,4,9,0
8,30,0,18.5,1000,4,9,0
8,20,0,17.6,1000,5,8,0
8,20,0,17.6,1000,5,8,0
8,20,0,17.6,1000,5,8,0
8,20,0,17.6,1000,5,8,0
8,20,0,17.9,1000,5,7,0
8,20,0,17.9,1000,5,7,0
8,20,1,17.5,1000,4,10,0
8,20,1,17.5,1000,4,10,0
8,20,1,17.5,1000,4,10,0
8,20,1,17.5,1000,4,10,0
8,30,0,16.9,1000,7,5,0
8,30,0,16.9,1000,7,5,0
8,30,0,16.9,1000,7,5,0
8,40,0,16.2,1000,18,7,0
8,30,0,15.3,1000,17,5,0
8,30,0,15.3,1000,17,5,0
8,30,0,15.3,1000,17,5,0
8,30,1,14.8,1000,16,7,0
8,30,1,14.8,1000,16,7,0
8,30,1,14.8,1000,16,7,0
8,30,1,14.4,1000,14,7,0
8,30,1,14.4,1000,14,7,0
8,30,1,14.4,1000,14,7,0
8,35,0,14.5,1000,14,7,0
8,35,0,14.5,1000,14,7,0
0,0,0,11.1,1000,18,8,0
1,30,0,10.8,1000,18,6,0
1,30,0,10.8,1000,18,6,0
1,30,0,10.8,1000,18,6,0
2,30,0,11.1,1000,15,3,0
2,30,0,11.1,1000,15,3,0
2,30,0,11.1,1000,15,3,0
2,30,0,11.1,1000,15,3,0
1,30,0,11.5,1000,2,6,0
1,30,0,11.5,1000,2,6,0
0,0,0,12,1000,2,6,0
0,0,0,12,1000,2,6,0
0,0,0,12,1000,2,6,0
0,0,0,12.5,1000,4,5,0
0,0,0,12.5,1000,4,5,0
0,0,0,12.5,1000,4,5,0
0,0,0,12.5,1000,4,5,0
2,230,0,13.3,1000,3,6,0
2,230,0,13.3,1000,3,6,0
2,230,0,13.3,1000,3,6,0
2,230,0,13.3,1000,3,6,0
2,230,0,13.3,1000,3,6,0
2,230,0,13.3,1000,3,6,0
0,0,0,13.9,1000,1,5,0
0,0,0,13.9,1000,1,5,0
0,0,0,13.9,1000,1,5,0
0,0,0,13.9,1000,1,5,0
0,0,0,14,1000,1,5,0
0,0,0,14,1000,1,5,0
0,0,0,13.8,1000,1,3,0
2,230,0,13.5,1000,34,3,0
2,230,0,13.5,1000,34,3,0
2,230,0,13.5,1000,34,3,0
4,40,0,13.3,1000,33,2,0
4,40,0,13.3,1000,33,2,0
4,40,0,13.3,1000,33,2,0
4,40,0,13.3,1000,33,2,0
4,40,0,13.1,1000,19,4,0
4,40,0,13.1,1000,19,4,0
4,40,0,13.1,1000,19,4,0
4,40,0,13.1,1000,19,4,0
4,40,0,13.1,1000,19,4,0
4,40,0,13,1000,16,3,0
4,40,0,13,1000,16,3,0
4,40,0,13,1000,16,3,0
2,20,0,9.3,1000,21,2,0
4,25,0,12,1000,21,4,0
4,25,0,12,1000,21,4,0
4,25,0,12,1000,21,4,0
2,30,0,14.5,1000,22,2,0
2,30,0,14.5,1000,22,2,0
2,30,0,14.5,1000,22,2,0
2,30,0,14.8,1000,34,2,0
2,30,0,14.8,1000,34,2,0
2,30,0,15.1,1000,31,4,0
2,30,0,15.1,1000,31,4,0
2,30,0,15.1,1000,31,4,0
2,30,0,15.1,1000,31,4,0
4,30,0,15.4,1000,34,6,0
4,30,0,15.4,1000,34,6,0
4,30,0,15.4,1000,34,6,0
4,30,0,15.4,1000,34,6,0
4,30,0,15.4,1000,34,6,0
4,30,0,15.4,1000,34,6,0
6,30,0,15.7,1000,36,6,0
6,30,0,15.7,1000,36,6,0
6,30,0,15.7,1000,36,6,0
6,30,0,15.7,1000,36,6,0
6,30,0,15.8,1000,1,5,0
6,30,0,15.8,1000,1,5,0
6,30,0,16,1000,1,4,0
6,30,0,16,1000,1,4,0
6,30,0,16,1000,1,4,0
6,30,0,16,1000,1,4,0
6,30,0,16,1000,1,4,0
7,40,0,15.6,1000,1,4,0
7,40,0,15.6,1000,1,4,0
7,40,0,15.6,1000,1,4,0
6,40,0,15.6,1000,3,4,0
6,40,0,14.8,1000,36,5,0
6,40,0,14.8,1000,36,5,0
6,40,0,14.8,1000,36,5,0
6,40,0,14.8,1000,36,5,0
7,40,0,14.4,1000,3,1,0
7,40,0,14.4,1000,3,1,0
7,40,0,14.4,1000,3,1,0
7,230,0,14.3,1000,18,5,0
7,230,0,14.3,1000,18,5,0
7,230,0,14.3,1000,18,5,0
7,230,0,14.3,1000,18,5,0
7,200,0,13.6,1000,18,5,0
7,200,0,13.6,1000,18,5,0
7,200,0,13.6,1000,18,5,0
5,200,0,12.7,1000,16,4,0
6,180,0,15.4,1000,13,4,0
6,180,0,15.4,1000,13,4,0
4,30,0,16.1,1000,6,4,0
4,30,0,16.1,1000,6,4,0
4,30,0,16.1,1000,6,4,0
4,30,0,16.1,1000,6,4,0
4,30,0,16.1,1000,7,6,0
4,30,0,16.1,1000,7,6,0
3,30,0,17.9,1000,6,7,0
3,30,0,17.9,1000,6,7,0
3,30,0,17.9,1000,6,7,0
2,200,0,18.1,1000,4,9,0
2,200,0,18.1,1000,4,9,0
2,200,0,18.1,1000,4,9,0
2,200,0,18.1,1000,4,9,0
